,image_id,path,height,width,viewpoint,date,timestamp,whale_id,encounter_id,count,fold,image,individual_id
5573,train5573,images/train5573.jpg,310,110,top,2018-08-12,2018-08-12 01:37:13,whale777,whale777-000,1,0,train5573.jpg,whale777
5574,train5574,images/train5574.jpg,552,225,top,2018-08-30,2018-08-30 00:07:17,whale066,whale066-001,92,4,train5574.jpg,whale066
5575,train5575,images/train5575.jpg,573,202,top,2019-07-30,2019-07-30 20:07:26,whale098,whale098-000,22,4,train5575.jpg,whale098
5576,train5576,images/train5576.jpg,311,106,top,2019-08-26,2019-08-26 10:13:15,whale663,whale663-000,2,3,train5576.jpg,whale663
5577,train5577,images/train5577.jpg,655,208,top,2018-08-30,2018-08-30 00:52:13,whale152,whale152-000,32,4,train5577.jpg,whale152
5578,train5578,images/train5578.jpg,728,254,top,2018-08-09,2018-08-09 00:24:32,whale071,whale071-000,15,4,train5578.jpg,whale071
5579,train5579,images/train5579.jpg,208,120,top,2018-08-10,2018-08-10 22:48:59,whale004,whale004-002,13,3,train5579.jpg,whale004
5580,train5580,images/train5580.jpg,520,152,top,2019-07-30,2019-07-30 11:26:32,whale501,whale501-001,7,4,train5580.jpg,whale501
5581,train5581,images/train5581.jpg,230,1386,right,2017-08-03,2017-08-03 18:03:34,whale322,whale322-004,12,4,train5581.jpg,whale322
5582,train5582,images/train5582.jpg,311,1707,right,2017-08-19,2017-08-19 20:49:02,whale194,whale194-004,20,4,train5582.jpg,whale194
5583,train5583,images/train5583.jpg,652,271,top,2018-08-29,2018-08-29 23:56:55,whale010,whale010-000,77,4,train5583.jpg,whale010
5584,train5584,images/train5584.jpg,294,110,top,2018-08-10,2018-08-10 22:32:06,whale195,whale195-000,24,4,train5584.jpg,whale195
5585,train5585,images/train5585.jpg,207,992,right,2017-08-04,2017-08-04 19:34:13,whale648,whale648-001,2,2,train5585.jpg,whale648
5586,train5586,images/train5586.jpg,468,123,top,2019-08-29,2019-08-29 12:43:59,whale133,whale133-002,37,4,train5586.jpg,whale133
5587,train5587,images/train5587.jpg,551,177,top,2018-08-09,2018-08-09 21:47:33,whale529,whale529-000,3,4,train5587.jpg,whale529
5588,train5588,images/train5588.jpg,285,98,top,2019-09-01,2019-09-01 00:59:11,whale437,whale437-000,2,3,train5588.jpg,whale437
5589,train5589,images/train5589.jpg,426,145,top,2018-08-09,2018-08-09 19:16:07,whale366,whale366-000,15,4,train5589.jpg,whale366
5590,train5590,images/train5590.jpg,276,123,top,2018-08-30,2018-08-30 00:09:32,whale005,whale005-000,8,3,train5590.jpg,whale005
5591,train5591,images/train5591.jpg,462,159,top,2018-08-12,2018-08-12 01:34:54,whale106,whale106-000,5,4,train5591.jpg,whale106
5592,train5592,images/train5592.jpg,603,218,top,2018-08-10,2018-08-10 22:45:48,whale062,whale062-004,76,4,train5592.jpg,whale062
5593,train5593,images/train5593.jpg,402,79,top,2019-08-28,2019-08-28 12:30:33,whale108,whale108-001,38,4,train5593.jpg,whale108
5594,train5594,images/train5594.jpg,276,144,top,2017-08-04,2017-08-04 20:55:26,whale660,whale660-001,3,2,train5594.jpg,whale660
5595,train5595,images/train5595.jpg,610,239,top,2018-08-10,2018-08-10 23:55:03,whale130,whale130-003,10,4,train5595.jpg,whale130
5596,train5596,images/train5596.jpg,446,189,top,2019-08-29,2019-08-29 12:52:45,whale067,whale067-001,49,4,train5596.jpg,whale067
5597,train5597,images/train5597.jpg,408,139,top,2018-08-25,2018-08-25 22:22:56,whale259,whale259-000,22,4,train5597.jpg,whale259
5598,train5598,images/train5598.jpg,388,102,top,2019-08-31,2019-08-31 23:35:11,whale143,whale143-001,39,4,train5598.jpg,whale143
5599,train5599,images/train5599.jpg,712,242,top,2018-08-10,2018-08-10 21:48:19,whale062,whale062-004,76,4,train5599.jpg,whale062
5600,train5600,images/train5600.jpg,427,140,top,2018-08-12,2018-08-12 01:35:58,whale312,whale312-002,23,4,train5600.jpg,whale312
5601,train5601,images/train5601.jpg,258,1281,right,2017-08-07,2017-08-07 20:34:24,whale093,whale093-003,106,4,train5601.jpg,whale093
5602,train5602,images/train5602.jpg,407,150,top,2019-08-05,2019-08-05 18:15:08,whale030,whale030-000,12,4,train5602.jpg,whale030
5603,train5603,images/train5603.jpg,460,134,top,2017-08-07,2017-08-07 20:36:59,whale238,whale238-000,17,4,train5603.jpg,whale238
5604,train5604,images/train5604.jpg,519,155,top,2019-08-31,2019-08-31 20:44:32,whale077,whale077-002,58,4,train5604.jpg,whale077
5605,train5605,images/train5605.jpg,383,106,top,2018-08-10,2018-08-10 21:43:40,whale415,whale415-001,4,4,train5605.jpg,whale415
5606,train5606,images/train5606.jpg,281,102,top,2019-08-05,2019-08-05 16:30:10,whale089,whale089-000,11,4,train5606.jpg,whale089
5607,train5607,images/train5607.jpg,894,293,top,2018-08-28,2018-08-28 23:39:35,whale480,whale480-000,6,4,train5607.jpg,whale480
5608,train5608,images/train5608.jpg,304,122,top,2017-08-07,2017-08-07 19:59:17,whale315,whale315-000,15,4,train5608.jpg,whale315
5609,train5609,images/train5609.jpg,512,176,top,2019-07-30,2019-07-30 11:25:00,whale120,whale120-001,8,4,train5609.jpg,whale120
5610,train5610,images/train5610.jpg,327,140,top,2018-08-30,2018-08-30 00:41:46,whale093,whale093-002,106,4,train5610.jpg,whale093
5611,train5611,images/train5611.jpg,724,4322,left,2017-08-07,2017-08-07 21:56:31,whale110,whale110-001,38,4,train5611.jpg,whale110
5612,train5612,images/train5612.jpg,452,144,top,2017-08-05,2017-08-05 23:00:57,whale246,whale246-001,6,4,train5612.jpg,whale246
5613,train5613,images/train5613.jpg,524,182,top,2017-08-05,2017-08-05 21:27:56,whale321,whale321-000,16,4,train5613.jpg,whale321
5614,train5614,images/train5614.jpg,499,158,top,2017-08-07,2017-08-07 20:00:29,whale034,whale034-000,29,4,train5614.jpg,whale034
5615,train5615,images/train5615.jpg,648,225,top,2018-08-08,2018-08-08 19:36:38,whale037,whale037-001,32,4,train5615.jpg,whale037
5616,train5616,images/train5616.jpg,291,96,top,2019-08-31,2019-08-31 20:52:49,whale077,whale077-002,58,4,train5616.jpg,whale077
5617,train5617,images/train5617.jpg,209,88,top,2017-08-04,2017-08-04 00:00:00,whale778,whale778-000,1,1,train5617.jpg,whale778
5618,train5618,images/train5618.jpg,680,249,top,2018-08-08,2018-08-08 23:56:20,whale098,whale098-002,22,4,train5618.jpg,whale098
5619,train5619,images/train5619.jpg,277,126,top,2018-08-30,2018-08-30 00:14:48,whale005,whale005-000,8,4,train5619.jpg,whale005
5620,train5620,images/train5620.jpg,415,149,top,2019-08-28,2019-08-28 12:29:38,whale022,whale022-000,49,4,train5620.jpg,whale022
5621,train5621,images/train5621.jpg,505,190,top,2018-08-10,2018-08-10 21:45:39,whale004,whale004-000,13,4,train5621.jpg,whale004
5622,train5622,images/train5622.jpg,348,118,top,2019-07-30,2019-07-30 20:03:34,whale340,whale340-000,4,4,train5622.jpg,whale340
5623,train5623,images/train5623.jpg,373,142,top,2019-08-26,2019-08-26 11:39:19,whale431,whale431-000,5,4,train5623.jpg,whale431
5624,train5624,images/train5624.jpg,759,254,top,2018-08-08,2018-08-08 18:47:51,whale041,whale041-000,26,4,train5624.jpg,whale041
5625,train5625,images/train5625.jpg,246,99,top,2018-08-30,2018-08-30 00:02:11,whale254,whale254-000,26,4,train5625.jpg,whale254
5626,train5626,images/train5626.jpg,787,275,top,2018-08-10,2018-08-10 23:43:14,whale015,whale015-001,100,4,train5626.jpg,whale015
5627,train5627,images/train5627.jpg,496,181,top,2018-08-29,2018-08-29 23:35:49,whale287,whale287-004,10,4,train5627.jpg,whale287
5628,train5628,images/train5628.jpg,516,186,top,2018-08-09,2018-08-09 19:11:44,whale109,whale109-000,18,4,train5628.jpg,whale109
5629,train5629,images/train5629.jpg,293,120,top,2017-08-05,2017-08-05 22:13:44,whale779,whale779-000,1,2,train5629.jpg,whale779
5630,train5630,images/train5630.jpg,498,159,top,2019-08-29,2019-08-29 14:50:28,whale295,whale295-000,6,4,train5630.jpg,whale295
5631,train5631,images/train5631.jpg,384,133,top,2019-08-26,2019-08-26 11:04:14,whale194,whale194-000,20,4,train5631.jpg,whale194
5632,train5632,images/train5632.jpg,366,138,top,2019-08-26,2019-08-26 09:35:17,whale169,whale169-002,32,4,train5632.jpg,whale169
5633,train5633,images/train5633.jpg,462,168,top,2018-08-09,2018-08-09 18:54:25,whale462,whale462-000,12,4,train5633.jpg,whale462
5634,train5634,images/train5634.jpg,431,147,top,2019-08-29,2019-08-29 13:07:57,whale024,whale024-000,50,4,train5634.jpg,whale024
5635,train5635,images/train5635.jpg,433,144,top,2019-08-30,2019-08-30 15:07:31,whale049,whale049-000,28,4,train5635.jpg,whale049
5636,train5636,images/train5636.jpg,516,195,top,2018-08-30,2018-08-30 00:28:30,whale093,whale093-002,106,4,train5636.jpg,whale093
5637,train5637,images/train5637.jpg,612,219,top,2018-08-30,2018-08-30 00:24:40,whale073,whale073-000,54,4,train5637.jpg,whale073
5638,train5638,images/train5638.jpg,759,283,top,2018-08-30,2018-08-30 00:29:30,whale066,whale066-001,92,4,train5638.jpg,whale066
5639,train5639,images/train5639.jpg,360,176,top,2017-08-04,2017-08-04 21:01:02,whale780,whale780-000,1,3,train5639.jpg,whale780
5640,train5640,images/train5640.jpg,1420,2168,left,2017-08-07,2017-08-07 20:55:31,whale132,whale132-001,12,4,train5640.jpg,whale132
5641,train5641,images/train5641.jpg,295,104,top,2017-08-07,2017-08-07 20:33:49,whale458,whale458-002,5,4,train5641.jpg,whale458
5642,train5642,images/train5642.jpg,162,592,right,2017-08-04,2017-08-04 20:48:57,whale173,whale173-003,8,3,train5642.jpg,whale173
5643,train5643,images/train5643.jpg,268,76,top,2019-08-26,2019-08-26 11:39:36,whale067,whale067-005,49,4,train5643.jpg,whale067
5644,train5644,images/train5644.jpg,441,149,top,2018-08-25,2018-08-25 23:01:37,whale781,whale781-000,1,4,train5644.jpg,whale781
5645,train5645,images/train5645.jpg,383,101,top,2019-08-31,2019-08-31 20:53:16,whale077,whale077-002,58,4,train5645.jpg,whale077
5646,train5646,images/train5646.jpg,402,145,top,2019-08-31,2019-08-31 20:43:53,whale406,whale406-000,14,4,train5646.jpg,whale406
5647,train5647,images/train5647.jpg,578,1646,left,2017-08-07,2017-08-07 22:12:20,whale218,whale218-004,23,4,train5647.jpg,whale218
5648,train5648,images/train5648.jpg,235,89,top,2018-08-10,2018-08-10 23:43:51,whale280,whale280-000,11,4,train5648.jpg,whale280
5649,train5649,images/train5649.jpg,309,156,top,2018-08-29,2018-08-29 23:33:49,whale122,whale122-000,19,4,train5649.jpg,whale122
5650,train5650,images/train5650.jpg,329,2160,right,2017-08-05,2017-08-05 20:41:32,whale579,whale579-001,2,4,train5650.jpg,whale579
5651,train5651,images/train5651.jpg,241,70,top,2019-08-05,2019-08-05 18:18:31,whale115,whale115-001,45,4,train5651.jpg,whale115
5652,train5652,images/train5652.jpg,190,99,top,2019-08-29,2019-08-29 14:54:32,whale721,whale721-000,2,2,train5652.jpg,whale721
5653,train5653,images/train5653.jpg,181,880,right,2017-08-04,2017-08-04 20:49:17,whale527,whale527-001,3,3,train5653.jpg,whale527
5654,train5654,images/train5654.jpg,531,2320,right,2017-08-05,2017-08-05 20:46:38,whale339,whale339-002,11,4,train5654.jpg,whale339
5655,train5655,images/train5655.jpg,396,133,top,2019-08-26,2019-08-26 10:43:31,whale134,whale134-000,3,4,train5655.jpg,whale134
5656,train5656,images/train5656.jpg,404,1344,right,2017-08-05,2017-08-05 21:23:23,whale782,whale782-000,2,0,train5656.jpg,whale782
5657,train5657,images/train5657.jpg,449,131,top,2018-08-12,2018-08-12 01:35:18,whale233,whale233-001,23,4,train5657.jpg,whale233
5658,train5658,images/train5658.jpg,606,219,top,2017-08-19,2017-08-19 21:40:25,whale273,whale273-004,17,4,train5658.jpg,whale273
5659,train5659,images/train5659.jpg,397,127,top,2019-08-28,2019-08-28 12:29:13,whale022,whale022-000,49,4,train5659.jpg,whale022
5660,train5660,images/train5660.jpg,487,128,top,2017-08-04,2017-08-04 20:47:01,whale655,whale655-002,5,4,train5660.jpg,whale655
5661,train5661,images/train5661.jpg,389,117,top,2019-08-29,2019-08-29 12:43:38,whale133,whale133-002,37,4,train5661.jpg,whale133
5662,train5662,images/train5662.jpg,493,124,top,2019-08-26,2019-08-26 11:06:03,whale218,whale218-001,23,4,train5662.jpg,whale218
5663,train5663,images/train5663.jpg,623,196,top,2018-08-10,2018-08-10 23:26:24,whale056,whale056-001,16,4,train5663.jpg,whale056
5664,train5664,images/train5664.jpg,285,117,top,2019-08-31,2019-08-31 21:03:32,whale538,whale538-000,2,3,train5664.jpg,whale538
5665,train5665,images/train5665.jpg,410,93,top,2019-08-29,2019-08-29 13:16:21,whale024,whale024-000,50,4,train5665.jpg,whale024
5666,train5666,images/train5666.jpg,623,181,top,2018-08-29,2018-08-29 23:35:45,whale581,whale581-002,10,4,train5666.jpg,whale581
5667,train5667,images/train5667.jpg,523,120,top,2019-08-26,2019-08-26 10:32:06,whale189,whale189-004,61,4,train5667.jpg,whale189
5668,train5668,images/train5668.jpg,214,89,top,2019-08-29,2019-08-29 14:37:55,whale082,whale082-000,62,4,train5668.jpg,whale082
5669,train5669,images/train5669.jpg,266,96,top,2019-08-26,2019-08-26 11:50:34,whale270,whale270-000,5,4,train5669.jpg,whale270
5670,train5670,images/train5670.jpg,359,102,top,2018-08-30,2018-08-30 00:39:57,whale241,whale241-000,9,4,train5670.jpg,whale241
5671,train5671,images/train5671.jpg,547,210,top,2018-08-25,2018-08-25 22:22:56,whale259,whale259-000,22,4,train5671.jpg,whale259
5672,train5672,images/train5672.jpg,464,2374,right,2017-08-07,2017-08-07 21:09:05,whale196,whale196-002,8,4,train5672.jpg,whale196
5673,train5673,images/train5673.jpg,316,77,top,2019-08-29,2019-08-29 13:08:29,whale024,whale024-000,50,4,train5673.jpg,whale024
5674,train5674,images/train5674.jpg,619,206,top,2017-08-07,2017-08-07 22:46:09,whale148,whale148-004,22,4,train5674.jpg,whale148
5675,train5675,images/train5675.jpg,377,108,top,2019-08-29,2019-08-29 13:09:17,whale157,whale157-005,25,4,train5675.jpg,whale157
5676,train5676,images/train5676.jpg,243,87,top,2019-08-05,2019-08-05 16:29:18,whale630,whale630-000,3,3,train5676.jpg,whale630
5677,train5677,images/train5677.jpg,300,110,top,2017-08-07,2017-08-07 19:44:23,whale058,whale058-001,5,4,train5677.jpg,whale058
5678,train5678,images/train5678.jpg,515,172,top,2018-08-09,2018-08-09 18:53:59,whale022,whale022-001,49,4,train5678.jpg,whale022
5679,train5679,images/train5679.jpg,348,157,top,2019-08-05,2019-08-05 17:50:16,whale587,whale587-000,5,4,train5679.jpg,whale587
5680,train5680,images/train5680.jpg,283,84,top,2019-08-31,2019-08-31 23:34:21,whale077,whale077-000,58,4,train5680.jpg,whale077
5681,train5681,images/train5681.jpg,380,121,top,2017-08-03,2017-08-03 18:28:11,whale669,whale669-002,6,4,train5681.jpg,whale669
5682,train5682,images/train5682.jpg,375,117,top,2019-09-27,2019-09-27 13:59:39,whale324,whale324-000,3,3,train5682.jpg,whale324
5683,train5683,images/train5683.jpg,544,174,top,2018-08-30,2018-08-30 00:07:18,whale066,whale066-001,92,4,train5683.jpg,whale066
5684,train5684,images/train5684.jpg,323,1849,left,2017-08-19,2017-08-19 21:42:40,whale395,whale395-003,12,4,train5684.jpg,whale395
5685,train5685,images/train5685.jpg,324,180,top,2018-08-28,2018-08-28 02:16:29,whale050,whale050-001,37,4,train5685.jpg,whale050
5686,train5686,images/train5686.jpg,681,161,top,2019-08-29,2019-08-29 13:16:46,whale024,whale024-000,50,4,train5686.jpg,whale024
5687,train5687,images/train5687.jpg,714,257,top,2017-08-19,2017-08-19 21:42:54,whale080,whale080-001,9,4,train5687.jpg,whale080
5688,train5688,images/train5688.jpg,156,74,top,2019-08-30,2019-08-30 14:35:16,whale432,whale432-000,11,4,train5688.jpg,whale432
5689,train5689,images/train5689.jpg,462,142,top,2019-08-30,2019-08-30 14:57:19,whale432,whale432-000,11,4,train5689.jpg,whale432
5690,train5690,images/train5690.jpg,455,128,top,2017-08-07,2017-08-07 22:13:59,whale065,whale065-001,10,4,train5690.jpg,whale065
5691,train5691,images/train5691.jpg,461,173,top,2018-08-09,2018-08-09 19:02:23,whale257,whale257-000,16,4,train5691.jpg,whale257
5692,train5692,images/train5692.jpg,654,200,top,2017-08-04,2017-08-04 21:00:55,whale736,whale736-001,2,3,train5692.jpg,whale736
5693,train5693,images/train5693.jpg,365,131,top,2018-08-30,2018-08-30 00:01:01,whale254,whale254-000,26,4,train5693.jpg,whale254
5694,train5694,images/train5694.jpg,415,168,top,2019-08-28,2019-08-28 12:43:21,whale281,whale281-000,16,4,train5694.jpg,whale281
5695,train5695,images/train5695.jpg,679,239,top,2018-08-09,2018-08-09 19:01:45,whale061,whale061-000,12,4,train5695.jpg,whale061
5696,train5696,images/train5696.jpg,677,223,top,2017-08-19,2017-08-19 19:23:11,whale242,whale242-006,13,4,train5696.jpg,whale242
5697,train5697,images/train5697.jpg,802,276,top,2018-08-09,2018-08-09 00:24:14,whale071,whale071-000,15,4,train5697.jpg,whale071
5698,train5698,images/train5698.jpg,271,128,top,2017-08-05,2017-08-05 20:41:17,whale783,whale783-000,1,2,train5698.jpg,whale783
5699,train5699,images/train5699.jpg,447,153,top,2017-08-03,2017-08-03 18:33:49,whale097,whale097-001,17,4,train5699.jpg,whale097
5700,train5700,images/train5700.jpg,411,131,top,2019-08-31,2019-08-31 20:44:08,whale126,whale126-000,31,4,train5700.jpg,whale126
5701,train5701,images/train5701.jpg,711,214,top,2019-08-29,2019-08-29 13:08:11,whale015,whale015-000,100,4,train5701.jpg,whale015
5702,train5702,images/train5702.jpg,290,109,top,2019-08-05,2019-08-05 18:05:12,whale174,whale174-000,22,4,train5702.jpg,whale174
5703,train5703,images/train5703.jpg,382,1453,left,2017-08-19,2017-08-19 21:40:50,whale360,whale360-002,12,4,train5703.jpg,whale360
5704,train5704,images/train5704.jpg,384,146,top,2018-08-25,2018-08-25 22:20:26,whale028,whale028-000,59,4,train5704.jpg,whale028
5705,train5705,images/train5705.jpg,216,97,top,2019-08-26,2019-08-26 09:45:41,whale369,whale369-000,3,2,train5705.jpg,whale369
5706,train5706,images/train5706.jpg,447,170,top,2017-08-03,2017-08-03 18:06:55,whale745,whale745-000,2,4,train5706.jpg,whale745
5707,train5707,images/train5707.jpg,311,89,top,2019-08-29,2019-08-29 13:08:23,whale066,whale066-000,92,4,train5707.jpg,whale066
5708,train5708,images/train5708.jpg,674,186,top,2019-08-29,2019-08-29 13:18:29,whale015,whale015-000,100,4,train5708.jpg,whale015
5709,train5709,images/train5709.jpg,592,213,top,2018-08-12,2018-08-12 00:42:48,whale228,whale228-000,6,4,train5709.jpg,whale228
5710,train5710,images/train5710.jpg,342,116,top,2019-08-30,2019-08-30 15:21:10,whale131,whale131-000,15,4,train5710.jpg,whale131
5711,train5711,images/train5711.jpg,363,113,top,2018-08-10,2018-08-10 23:26:43,whale055,whale055-001,23,4,train5711.jpg,whale055
5712,train5712,images/train5712.jpg,493,160,top,2017-08-04,2017-08-04 00:00:00,whale784,whale784-000,1,3,train5712.jpg,whale784
5713,train5713,images/train5713.jpg,325,119,top,2019-08-29,2019-08-29 12:42:13,whale717,whale717-000,3,4,train5713.jpg,whale717
5714,train5714,images/train5714.jpg,444,169,top,2019-08-28,2019-08-28 12:17:21,whale281,whale281-000,16,4,train5714.jpg,whale281
5715,train5715,images/train5715.jpg,136,70,top,2019-08-26,2019-08-26 10:44:10,whale654,whale654-000,4,4,train5715.jpg,whale654
5716,train5716,images/train5716.jpg,398,144,top,2019-09-01,2019-09-01 01:09:00,whale263,whale263-000,2,2,train5716.jpg,whale263
5717,train5717,images/train5717.jpg,236,69,top,2018-08-30,2018-08-30 00:41:41,whale217,whale217-001,10,4,train5717.jpg,whale217
5718,train5718,images/train5718.jpg,472,170,top,2017-08-07,2017-08-07 20:23:01,whale244,whale244-006,22,4,train5718.jpg,whale244
5719,train5719,images/train5719.jpg,450,184,top,2017-08-24,2017-08-24 21:09:56,whale215,whale215-002,18,4,train5719.jpg,whale215
5720,train5720,images/train5720.jpg,339,117,top,2019-08-05,2019-08-05 17:41:04,whale030,whale030-000,12,4,train5720.jpg,whale030
